"product_name_en","product_name_hi","short_name_hi","short_name_en","catalogues","pack_type","mrp","product_cost","brand_discount_type","brand_discount_value","cm_discount_type","original_cm_discount_value","cm_discount_value","marketer","brand_name","fulfillment_model","source","jit_source","super_category","primary_category","sub_category","product_type","ean_code","hsn_code","product_gst","shelf_life_days","original_moq","moq","item_size","delivery_days","lead_days","variant_identifier","discount_type","variant_grammage_unit","variant_grammage","brand_name_hi","variant_identifier_hi","product_images","variant_priority","product_description_md_en","product_description_md_hi","variant_grammage_value","vendor_product_id","is_combo","economic_segment","brand_categorisation","product_weight","return_window_days","replacement_window_days","country_of_origin"
"BANGLORI SILK  SAREE WITH CONTRAST BLOUSE AND PALLU","BANGLORI SILK  SAREE WITH CONTRAST BLOUSE AND PALLU","BANGLORI SILK  SAREE WITH CONTRAST BLOUSE AND PALLU","BANGLORI SILK  SAREE WITH CONTRAST BLOUSE AND PALLU","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4qofj-Free Size","","","365","3","3","","","","BANGLORI SILK  SAREE WITH CONTRAST BLOUSE AND PALLU B-4qofj","flat_off","","","","BANGLORI SILK  SAREE WITH CONTRAST BLOUSE AND PALLU B-4qofj","https://images.meesho.com/images/products/7963183/bfdb7_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"patola silk saree","patola silk saree","patola silk saree","patola silk saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","42e7q-Free Size","","","365","3","3","","","","patola silk saree P-42e7q","flat_off","","","","patola silk saree P-42e7q","https://images.meesho.com/images/products/6830198/698d0_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Classy Women Saree","Classy Women Saree","Classy Women Saree","Classy Women Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5mhlp-Free Size","","","365","3","3","","","","Classy Women Saree C-5mhlp","flat_off","","","","Classy Women Saree C-5mhlp","https://images.meesho.com/images/products/9447325/202d6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Kanjeevaram Silk Saree","Trendy Kanjeevaram Silk Saree","Trendy Kanjeevaram Silk Saree","Trendy Kanjeevaram Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5dcac-Free Size","","","365","3","3","","","","Trendy Kanjeevaram Silk Saree T-5dcac","flat_off","","","","Trendy Kanjeevaram Silk Saree T-5dcac","https://images.meesho.com/images/products/9020532/26c35_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Siya attractive silk saree","Siya attractive silk saree","Siya attractive silk saree","Siya attractive silk saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","43twu-Free Size","","","365","3","3","","","","Siya attractive silk saree S-43twu","flat_off","","","","Siya attractive silk saree S-43twu","https://images.meesho.com/images/products/6897198/a0ac2_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Kanjeevaram Silk Woven Zari Border Work Saree","Trendy Kanjeevaram Silk Woven Zari Border Work Saree","Trendy Kanjeevaram Silk Woven Zari Border Work Saree","Trendy Kanjeevaram Silk Woven Zari Border Work Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3w2pk-Free Size","","","365","3","3","","","","Trendy Kanjeevaram Silk Woven Zari Border Work Saree T-3w2pk","flat_off","","","","Trendy Kanjeevaram Silk Woven Zari Border Work Saree T-3w2pk","https://images.meesho.com/images/products/6535352/f8b20_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Contrast Sana Silk Saree","Contrast Sana Silk Saree","Contrast Sana Silk Saree","Contrast Sana Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","zlns-Free Size","","","365","3","3","","","","Contrast Sana Silk Saree C-zlns","flat_off","","","","Contrast Sana Silk Saree C-zlns","https://images.meesho.com/images/products/1661032/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Tissue Silk saree zaei work border","Tissue Silk saree zaei work border","Tissue Silk saree zaei work border","Tissue Silk saree zaei work border","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4wn5z-Free Size","","","365","3","3","","","","Tissue Silk saree zaei work border T-4wn5z","flat_off","","","","Tissue Silk saree zaei work border T-4wn5z","https://images.meesho.com/images/products/8241479/05f66_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Attractive Cotton Silk Self Design Sarees For Womens","Attractive Cotton Silk Self Design Sarees For Womens","Attractive Cotton Silk Self Design Sarees For Womens","Attractive Cotton Silk Self Design Sarees For Womens","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5gbd1-Free Size","","","365","3","3","","","","Attractive Cotton Silk Self Design Sarees For Womens A-5gbd1","flat_off","","","","Attractive Cotton Silk Self Design Sarees For Womens A-5gbd1","https://images.meesho.com/images/products/9159301/44a1e_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3e4ew-Free Size","","","365","3","3","","","","Trendy Women's Sarees T-3e4ew","flat_off","","","","Trendy Women's Sarees T-3e4ew","https://images.meesho.com/images/products/5697752/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Women's Saree ","Trendy Women's Saree ","Trendy Women's Saree ","Trendy Women's Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3wq8p-Free Size","","","365","3","3","","","","Trendy Women's Saree  T-3wq8p","flat_off","","","","Trendy Women's Saree  T-3wq8p","https://images.meesho.com/images/products/6565849/200cc_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Attractive Women's Sarees","Attractive Women's Sarees","Attractive Women's Sarees","Attractive Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3l299-Free Size","","","365","3","3","","","","Attractive Women's Sarees A-3l299","flat_off","","","","Attractive Women's Sarees A-3l299","https://images.meesho.com/images/products/6021549/1bbfa_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Fancy Cotton Silk Saree","Fancy Cotton Silk Saree","Fancy Cotton Silk Saree","Fancy Cotton Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5b7dq-Free Size","","","365","3","3","","","","Fancy Cotton Silk Saree F-5b7dq","flat_off","","","","Fancy Cotton Silk Saree F-5b7dq","https://images.meesho.com/images/products/8920862/7f771_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Alisha Drishya Sarees","Alisha Drishya Sarees","Alisha Drishya Sarees","Alisha Drishya Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3ud1c-Free Size","","","365","3","3","","","","Alisha Drishya Sarees A-3ud1c","flat_off","","","","Alisha Drishya Sarees A-3ud1c","https://images.meesho.com/images/products/6455424/13a13_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Beautiful Saree","Beautiful Saree","Beautiful Saree","Beautiful Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4q3l7-Free Size","","","365","3","3","","","","Beautiful Saree B-4q3l7","flat_off","","","","Beautiful Saree B-4q3l7","https://images.meesho.com/images/products/7936171/d68b3_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Stylish Women's Banarsi Silk Jacquard Saree ","Stylish Women's Banarsi Silk Jacquard Saree ","Stylish Women's Banarsi Silk Jacquard Saree ","Stylish Women's Banarsi Silk Jacquard Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3wv3n-Free Size","","","365","3","3","","","","Stylish Women's Banarsi Silk Jacquard Saree  S-3wv3n","flat_off","","","","Stylish Women's Banarsi Silk Jacquard Saree  S-3wv3n","https://images.meesho.com/images/products/6572147/de763_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Soft cotton weaving saree with resham woven contrast pallu and border with butti weaves all over saree","Soft cotton weaving saree with resham woven contrast pallu and border with butti weaves all over saree","Soft cotton weaving saree with resham woven contrast pallu and border with butti weaves all over saree","Soft cotton weaving saree with resham woven contrast pallu and border with butti weaves all over saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4mb4k-Free Size","","","365","3","3","","","","Soft cotton weaving saree with resham woven contrast pallu and border with butti weaves all over saree S-4mb4k","flat_off","","","","Soft cotton weaving saree with resham woven contrast pallu and border with butti weaves all over saree S-4mb4k","https://images.meesho.com/images/products/7759316/ac49b_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Silk woven zari border saree with blouse piece","Silk woven zari border saree with blouse piece","Silk woven zari border saree with blouse piece","Silk woven zari border saree with blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5di33-Free Size","","","365","3","3","","","","Silk woven zari border saree with blouse piece S-5di33","flat_off","","","","Silk woven zari border saree with blouse piece S-5di33","https://images.meesho.com/images/products/9028047/a76a6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Attractive Eva Women's Saree","Trendy Attractive Eva Women's Saree","Trendy Attractive Eva Women's Saree","Trendy Attractive Eva Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","20dap-Free Size","","","365","3","3","","","","Trendy Attractive Eva Women's Saree T-20dap","flat_off","","","","Trendy Attractive Eva Women's Saree T-20dap","https://images.meesho.com/images/products/3376465/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3l7lh-Free Size","","","365","3","3","","","","Trendy Women's Sarees T-3l7lh","flat_off","","","","Trendy Women's Sarees T-3l7lh","https://images.meesho.com/images/products/6028469/ec559_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Kanchipuram Silk zari woven saree","Kanchipuram Silk zari woven saree","Kanchipuram Silk zari woven saree","Kanchipuram Silk zari woven saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","n2tx2-Free Size","","","365","3","3","","","","Kanchipuram Silk zari woven saree K-n2tx2","flat_off","","","","Kanchipuram Silk zari woven saree K-n2tx2","https://images.meesho.com/images/products/38763254/k35n2_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Printed Dupattas with Zari Lining all over","Printed Dupattas with Zari Lining all over","Printed Dupattas with Zari Lining all over","Printed Dupattas with Zari Lining all over","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Dupatta Sets","g9396-Free Size","","","365","3","3","","","","Printed Dupattas with Zari Lining all over P-g9396","flat_off","","","","Printed Dupattas with Zari Lining all over P-g9396","https://images.meesho.com/images/products/27297978/c73a3_512.jpg,https://images.meesho.com/images/products/27297978/64344_512.jpg,https://images.meesho.com/images/products/27297978/c3046_512.jpg,https://images.meesho.com/images/products/27297978/e2410_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Nylone silk Tie & Dyed saree , woven design with blouse","Nylone silk Tie & Dyed saree , woven design with blouse","Nylone silk Tie & Dyed saree , woven design with blouse","Nylone silk Tie & Dyed saree , woven design with blouse","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","gk0xk-Free Size","","","365","3","3","","","","Nylone silk Tie & Dyed saree , woven design with blouse N-gk0xk","flat_off","","","","Nylone silk Tie & Dyed saree , woven design with blouse N-gk0xk","https://images.meesho.com/images/products/27808184/f7292_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Beautiful Women's saree","Beautiful Women's saree","Beautiful Women's saree","Beautiful Women's saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","o8s5w-Free Size","","","365","3","3","","","","Beautiful Women's saree B-o8s5w","flat_off","","","","Beautiful Women's saree B-o8s5w","https://images.meesho.com/images/products/40720532/gubgy_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Nylone Silk shibori design Tie & dyed saree","Nylone Silk shibori design Tie & dyed saree","Nylone Silk shibori design Tie & dyed saree","Nylone Silk shibori design Tie & dyed saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","ixxr1-Free Size","","","365","3","3","","","","Nylone Silk shibori design Tie & dyed saree N-ixxr1","flat_off","","","","Nylone Silk shibori design Tie & dyed saree N-ixxr1","https://images.meesho.com/images/products/31816477/7da50_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","568a2-Free Size","","","365","3","3","","","","kanjivaram silk woven zari border work saree  with blouse piece K-568a2","flat_off","","","","kanjivaram silk woven zari border work saree  with blouse piece K-568a2","https://images.meesho.com/images/products/8688746/9f0e0_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"kanjeevaram cotton saree with jacquared work","kanjeevaram cotton saree with jacquared work","kanjeevaram cotton saree with jacquared work","kanjeevaram cotton saree with jacquared work","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","a0ydt-Free Size","","","365","3","3","","","","kanjeevaram cotton saree with jacquared work K-a0ydt","flat_off","","","","kanjeevaram cotton saree with jacquared work K-a0ydt","https://images.meesho.com/images/products/16840721/fb907_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kanjeevaram Silk Saree All Over Jacquared Work Designer Pallu and Border Jacqured Blouse Size 6.3m","Kanjeevaram Silk Saree All Over Jacquared Work Designer Pallu and Border Jacqured Blouse Size 6.3m","Kanjeevaram Silk Saree All Over Jacquared Work Designer Pallu and Border Jacqured Blouse Size 6.3m","Kanjeevaram Silk Saree All Over Jacquared Work Designer Pallu and Border Jacqured Blouse Size 6.3m","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","594qo-Free Size","","","365","3","3","","","","Kanjeevaram Silk Saree All Over Jacquared Work Designer Pallu and Border Jacqured Blouse Size 6.3m K-594qo","flat_off","","","","Kanjeevaram Silk Saree All Over Jacquared Work Designer Pallu and Border Jacqured Blouse Size 6.3m K-594qo","https://images.meesho.com/images/products/8824128/66311_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
